k,pid,req,sess,sev,site,tid,ts,user,v,v__ALLUSERSPROFILE,v__APPDATA,v__ARBORPATH,v__COMPUTERNAME,v__ComSpec,v__CommonProgramFiles,v__CommonProgramFiles(x86),v__CommonProgramW6432,v__ESSBASEPATH,v__FIREBIRD_LOCK,v__FIREBIRD_TMP,v__FP_NO_HOST_CHECK,v__HOMEDRIVE,v__HOMEPATH,v__LOCALAPPDATA,v__LOGONSERVER,v__NUMBER_OF_PROCESSORS,v__OS,v__PATHEXT,v__PROCESSOR_ARCHITECTURE,v__PROCESSOR_IDENTIFIER,v__PROCESSOR_LEVEL,v__PROCESSOR_REVISION,v__PSModulePath,v__PUBLIC,v__Path,v__ProgramData,v__ProgramFiles,v__ProgramFiles(x86),v__ProgramW6432,v__SBT_HOME,v__SESSIONNAME,v__SystemDrive,v__SystemRoot,v__TEMP,v__TMP,v__UOIPME_REG_PATH,v__USERDOMAIN,v__USERNAME,v__USERPROFILE,v__VBOX_MSI_INSTALL_PATH,v__args,v__attr__:driver-bitness,v__attr__class,v__attr__dbname,v__attr__name,v__attr__password,v__attr__port,v__attr__server,v__attr__sslmode,v__attr__username,v__calendar,v__collation,v__column,v__commit,v__country,v__country-en,v__cwd,v__description,v__domain,v__file-version,v__filename,v__free,v__hostname,v__index,v__language,v__language-en,v__lcid,v__load-percent,v__long-date,v__long-date-format,v__name,v__os,v__path,v__process-id,v__product-name,v__product-version,v__protocol,v__registry__adapter,v__registry__bios,v__registry__chip-type,v__registry__driver-date,v__registry__driver-desc,v__registry__driver-version,v__registry__video-memory-size,v__reserve,v__samples,v__short-date,v__short-date-format,v__short-date-year,v__sort,v__start-time,v__tableau-version,v__time-format,v__windir,v__windows_tracing_flags,v__windows_tracing_logfile
locale-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gregorian (localized) calendar,,,,Magyarország,Hungary,,default-system-locale,,,,,,,magyar (Magyarország),Hungarian,40e,,Y-M-D,yyyy. MMMM d.,,,,,,,,,,,,,,,,"AM=de.,Mon=H,Jan=jan.,/=.",Y-M-D,yyyy.MM.dd.,yyyy,Alapértelmezett,,,H:mm:ss,,,
locale-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gregorian (localized) calendar,,,,Egyesült Államok,United States,,tableau-ui-locale,,,,,,,angol (Egyesült Államok),English,409,,M-D-Y,"dddd, MMMM dd, yyyy",,,,,,,,,,,,,,,,"AM=AM,Mon=Mon,Jan=Jan,/=/",M-D-Y,M/d/yyyy,yyyy,Alapértelmezett,,,h:mm:ss tt,,,
dll-version-info,10028,-,-,info,-,17a8,2015-04-01T14:42:44.932,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1.7601.17514 (win7sp1_rtm.101119-1850),C:\Windows\system32\dbghelp.dll,,,,,,,,,,,,,,Microsoft® Windows® Operating System,6.1.7601.17514,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,info,-,17a8,2015-04-01T14:42:44.933,-,Device Pixel Ratio: 1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,info,-,17a8,2015-04-01T14:42:44.995,-,Setting Client Render Mode: *Off*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-collation,10028,-,-,info,-,17a8,2015-04-01T14:42:45.003,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charset=0x0 root (LROOT),[Geographical].[Geometry (generated)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,17a8,2015-04-01T14:42:45.135,-,ODBCProtocolImpl::GetDSNDriversImpl: Warning: Unable to enumerate DSNs and drivers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,info,-,17a8,2015-04-01T14:42:47.673,-,Finished rendering sheet: $$Start Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
command-pre,10028,-,-,info,-,17a8,2015-04-01T14:44:09.166,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabui:connect-datasource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabui:connect-datasource,,,,,,,,,,,,,,,,,,,,,,,,,
command-post,10028,-,-,info,-,17a8,2015-04-01T14:44:09.166,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabui:connect-datasource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabui:connect-datasource,,,,,,,,,,,,,,,,,,,,,,,,,
ds-connect,10028,-,-,info,-,17a8,2015-04-01T14:45:59.492,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,postgres,pydl_test,postgres.42095.615271863426,,5432,localhost,,vagrant,,,,,,,,,,,,,,,,,,,,,postgres.42095.615271863426,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,info,-,17a8,2015-04-01T14:45:59.519,-,ExternalProtocol::LocalProtocolServer::CreateServerProcess: pid=6420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,1be4,2015-04-01T14:45:59.714,-,"Server error (pid=6420): The drivers necessary to connect to this database server are not properly installed.  Visit http://www.tableausoftware.com/drivers to download driver setup files.
[Microsoft][ODBC illesztőprogram-kezelő] Az adatforrásnév nem található, és egyetlen alapértelmezett illesztőprogram sincs megadva.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,1be4,2015-04-01T14:45:59.714,-,See C:\Users\Miles\Documents\My Tableau Repository\Logs\tabprotosrv.txt for details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,1be4,2015-04-01T14:45:59.714,-,"throw DataSourceException (type=NoDriver): The drivers necessary to connect to this database server are not properly installed.  Visit http://www.tableausoftware.com/drivers to download driver setup files.
[Microsoft][ODBC illesztőprogram-kezelő] Az adatforrásnév nem található, és egyetlen alapértelmezett illesztőprogram sincs megadva.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,17a8,2015-04-01T14:45:59.714,-,"throw DataSourceException (type=NoDriver): The drivers necessary to connect to this database server are not properly installed.  Visit http://www.tableausoftware.com/drivers to download driver setup files.
[Microsoft][ODBC illesztőprogram-kezelő] Az adatforrásnév nem található, és egyetlen alapértelmezett illesztőprogram sincs megadva.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,info,-,17a8,2015-04-01T14:45:59.749,-,Server process exited with code 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
destruct-protocol,10028,-,-,info,-,17a8,2015-04-01T14:45:59.749,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,postgres,pydl_test,postgres.42095.615271863426,,5432,localhost,,vagrant,,,,,,,,,,,,,,,,,,,,,,,,,,,889d080,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,17a8,2015-04-01T14:45:59.749,-,"throw DataSourceException (type=NoDriver): The drivers necessary to connect to this database server are not properly installed.  Visit http://www.tableausoftware.com/drivers to download driver setup files.
[Microsoft][ODBC illesztőprogram-kezelő] Az adatforrásnév nem található, és egyetlen alapértelmezett illesztőprogram sincs megadva.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,warn,-,17a8,2015-04-01T14:45:59.751,-,NotifyOfException::DataSourceException,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,error,-,17a8,2015-04-01T14:45:59.752,-,Error Dialog:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,error,-,17a8,2015-04-01T14:45:59.752,-,"An error occurred while communicating with the PostgreSQL Database data source 'pydl_test'.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,error,-,17a8,2015-04-01T14:45:59.752,-,"    The drivers necessary to connect to this database server are not properly installed.  Visit http://www.tableausoftware.com/drivers to download driver setup files.
[Microsoft][ODBC illesztőprogram-kezelő] Az adatforrásnév nem található, és egyetlen alapértelmezett illesztőprogram sincs megadva.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,error,-,17a8,2015-04-01T14:45:59.752,-,"    Unable to connect to the server ""localhost"". Check that the server is running and that you have access privileges to the requested database.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msg,10028,-,-,error,-,17a8,2015-04-01T14:45:59.752,-,    Unable to connect to the server. Check that the server is running and that you have access privileges to the requested database.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
close-log,10028,-,-,info,-,17a8,2015-04-01T14:47:02.615,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Miles\Documents\My Tableau Repository\Logs\log_1.txt,,,,,,,,,,,,,,,,,,,,,,,
